InvoiceId,TrackId,Track_Name
366,1561,Tyrant (Live)
366,1563,Plaster Caster
366,1565,Do You Love Me
366,1567,Sure Know Something
367,1571,I Still Love You
367,1575,Nothin' To Lose
367,1579,Since I've Been Loving You
367,1583,Going To California
367,1587,We're Gonna Groove
367,1591,Ozone Baby
368,1597,Over The Hills And Far Away
368,1603,In The Evening
368,1609,I'm Gonna Crawl
368,1615,Four Sticks
368,1621,Dazed and Confused
368,1627,Whole Lotta Love
368,1633,Ramble On
368,1639,Since I've Been Loving You
368,1645,Hats Off To (Roy) Harper
369,1654,Sick Again
369,1663,Celebration Day
369,1672,L'Avventura
369,1681,Leila
369,1690,Tempo Perdido
369,1699,Giz
369,1708,Mr. Cab Driver
369,1717,Assim Caminha A Humanidade
369,1726,Satisfação
369,1735,Ro-Que-Se-Da-Ne
369,1744,O Último Romântico (Ao Vivo)
369,1753,Childhoods End?
369,1762,Panis Et Circenses
369,1771,Segue O Seco
370,1785,"Abraham, Martin And John"
371,1786,Save The Children
371,1787,You Sure Love To Ball
372,1789,Praise
372,1791,Down Under
373,1793,Be Good Johnny
373,1795,Down by the Sea
373,1797,It's a Mistake
373,1799,Shakes and Ladders
374,1803,Holier Than Thou
374,1807,Through The Never
374,1811,My Friend Of Misery
374,1815,The Wait
374,1819,Blitzkrieg
374,1823,So What
375,1829,Hit The Lights
375,1835,Phantom Lord
375,1841,The House Jack Built
375,1847,Poor Twisted Me
375,1853,Battery
375,1859,Orion
375,1865,Better Than You
375,1871,Low Man's Lyric
375,1877,Fade To Black
376,1886,Invisible Kid
376,1895,Eye Of The Beholder
376,1904,The Duke
376,1913,Blues For Pablo (Alternate Take)
376,1922,Menestrel Das Alagoas
376,1931,Beijo Partido
376,1940,Norwegian Wood
376,1949,Jailbait
376,1958,O Que Vai Em Meu Coração
376,1967,A Moça e a Chuva
376,1976,Same Ol' Situation
376,1985,Shout At The Devil
376,1994,Spank Thru
376,2003,Smells Like Teen Spirit
377,2017,Sangue Latino
378,2018,Folhas Secas
378,2019,Poeira
379,2021,Quem Mata A Mulher Mata O Melhor
379,2023,O Braço Da Minha Guitarra
380,2025,Mãe Terra
380,2027,Menino De Rua
380,2029,Elza
380,2031,Nossa Gente (Avisa Là)
381,2035,Todo Amor (Asas Da Liberdade)
381,2039,Jeito Faceiro
381,2043,Olodum - Smile (Instrumental)
381,2047,"Um Amor, Um Lugar"
381,2051,Uns Dias
381,2055,Brasília 5:31
382,2061,Vamo Batê Lata
382,2067,Mensagen De Amor (2000)
382,2073,Saber Amar
382,2079,Cinema Mudo
382,2085,Meu Erro
382,2091,Será Que Vai Chover?
382,2097,"Mama, I'm Coming Home"
382,2103,Flying High Again
382,2109,Paranoid
383,2118,Most High
383,2127,Your Blue Room
383,2136,Plot 180
383,2145,Sanctuary
383,2154,Untitled
383,2163,Black
383,2172,Big Wave
383,2181,Cropduster
383,2190,1/2 Full
383,2199,Oceans
383,2208,Dissident
383,2217,Don't Look Back
383,2226,Pick Myself Up
383,2235,Any Colour You Like
384,2249,Rappers Reais
385,2250,Nega Do Cabelo Duro
385,2251,Hemp Family
386,2253,Se Liga
386,2255,Another One Bites The Dust
387,2257,Fat Bottomed Girls
387,2259,You're My Best Friend
387,2261,Save Me
387,2263,Somebody To Love
388,2267,Flash
388,2271,We Will Rock You
388,2275,Spread Your Wings
388,2279,Who Needs You
388,2283,Me In Honey
388,2287,You Are The Everything
389,2293,Hairshirt
389,2299,Undertow
389,2305,Binky The Doormat
389,2311,Low
389,2317,Country Feedback
389,2323,Don't Go Back To Rockville
389,2329,I Believe
389,2335,A Sua
389,2341,Bê-a-Bá
390,2350,Sapato 36
390,2359,If You Have To Ask
390,2368,Under The Bridge
390,2377,This Is The Place
390,2386,Tear
390,2395,Get On Top
390,2404,Right On Time
390,2413,Anthem
390,2422,La Puesta Del Sol
390,2431,Just Ain't Good Enough
390,2440,If You Don't Know Me By Now
390,2449,Água E Fogo
390,2458,Fica
390,2467,Os Exilados
391,2481,Waiting
392,2482,Saturnine
392,2483,Rock On
393,2485,Winterlong
393,2487,Blissed & Gone
394,2489,Rhinocerous
394,2491,Cherub Rock
394,2493,Disarm
394,2495,Bullet With Butterfly Wings
395,2499,Eye
395,2503,Stand Inside Your Love
395,2507,Flower
395,2511,Jesus Christ Pose
395,2515,The Day I Tried To Live
395,2519,Burden In My Hand
396,2525,Rasul
396,2531,End Of Romanticism
396,2537,Travis Walk
396,2543,Sex Type Thing
396,2549,Piece Of Pie
396,2555,B.Y.O.B.
396,2561,Question!
396,2567,Duende
396,2573,Sting Me
397,2582,Black Moon Creeping
397,2591,White Riot
397,2600,Train In Vain
397,2609,War (The Process)
397,2618,Speed Of Light
397,2627,Wild Hearted Son
397,2636,Sun King
397,2645,Back Door Man
397,2654,Don't Stand so Close to Me
397,2663,Message in a Bottle (new classic rock mix)
397,2672,Paint It Black
397,2681,Corinna
397,2690,Love Is Strong
397,2699,Sweethearts Together
398,2713,Release
399,2714,Heaven Coming Down
399,2715,The River (Remix)
400,2717,Waiting On A Sign
400,2719,Paint It Black
401,2721,Army Ants
401,2723,Gyroscope
401,2725,Release
401,2727,Babylon
402,2731,I Can't Explain
402,2735,I'm A Boy
402,2739,I Can See For Miles
402,2743,Baba O'Riley
402,2747,Join Together
402,2751,Primavera
403,2757,New Love
403,2763,Compadre
403,2769,Não Quero Dinheiro
403,2775,Canário Do Reino
403,2781,Comida
403,2787,Marvin
403,2793,Cabeça Dinossauro
403,2799,Polícia (Vinheta)
403,2805,Sua Impossivel Chance
404,2814,Insensível
404,2823,Collaborators
404,2832,The Woman King
404,2841,One Giant Leap
404,2850,The Fix
404,2859,"Man of Science, Man of Faith (Premiere)"
404,2868,Walkabout
404,2877,The Moth
404,2886,Stranger In a Strange Land
404,2895,Par Avion
404,2904,Outlaws
404,2913,Deus Ex Machina
404,2922,"Live Together, Die Alone, Pt. 1"
404,2931,So Cruel
405,2945,Peace On Earth
406,2946,When I Look At The World
406,2947,New York
407,2949,The Three Sunrises
407,2951,Sweetest Thing
408,2953,Bass Trap
408,2955,Everlasting Love
408,2957,Walk To The Water
408,2959,Hallelujah Here She Comes
409,2963,"Trash, Trampoline And The Party Girl"
409,2967,Love And Peace Or Else
409,2971,Crumbs From Your Table
409,2975,Discotheque
409,2979,Staring At The Sun
409,2983,The Playboy Mansion
410,2989,Desire
410,2995,Pride (In The Name Of Love)
410,3001,The Star Spangled Banner
410,3007,I Still Haven't Found What I'm Looking For
410,3013,Sweetest Thing
410,3019,Seconds
410,3025,Red Light
410,3031,Lemon
410,3037,The Wanderer
411,3046,Higher Ground
411,3055,Secrets
411,3064,Eruption
411,3073,Dreams
411,3082,Eruption
411,3091,On Fire
411,3100,Year to the Day
411,3109,Fall To Pieces
411,3118,A Bencao E Outros
411,3127,Um Homem Chamado Alfredo
411,3136,Looking For Love
411,3145,Sweet Lady Luck
411,3154,Feirinha da Pavuna/Luz do Repente/Bagaço da Laranja
411,3163,Samba pras moças
412,3177,Hot Girl
