Artist_Name,TotalSales,Track_Name,Media_Type,Country,Date
Eugene Ormandy,0.99,Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia,Protected AAC audio file,Canada,25/07/2011 00:00
Faith No More,0.99,A Small Victory,MPEG audio file,France,07/05/2009 00:00
Faith No More,0.99,Ashes To Ashes,MPEG audio file,USA,15/08/2010 00:00
Faith No More,0.99,Be Aggressive,MPEG audio file,Italy,05/03/2013 00:00
Faith No More,0.99,Caffeine,MPEG audio file,Belgium,26/11/2011 00:00
Faith No More,0.99,Caffeine,MPEG audio file,Germany,06/05/2009 00:00
Faith No More,0.99,Cuckoo For Caca,MPEG audio file,Belgium,26/11/2011 00:00
Faith No More,0.99,Easy,MPEG audio file,Belgium,26/11/2011 00:00
Faith No More,0.99,Easy,MPEG audio file,France,07/05/2009 00:00
Faith No More,0.99,Epic,MPEG audio file,USA,18/08/2010 00:00
Faith No More,0.99,Everything's Ruined,MPEG audio file,Germany,06/05/2009 00:00
Faith No More,0.99,Falling To Pieces,MPEG audio file,Belgium,26/11/2011 00:00
Faith No More,0.99,From Out Of Nowhere,MPEG audio file,France,07/05/2009 00:00
Faith No More,0.99,Get Out,MPEG audio file,Italy,05/03/2013 00:00
Faith No More,0.99,Got That Feeling,MPEG audio file,Italy,05/03/2013 00:00
Faith No More,0.99,Helpless,MPEG audio file,Portugal,05/05/2009 00:00
Faith No More,0.99,Home Sick Home,MPEG audio file,USA,15/08/2010 00:00
Faith No More,0.99,Kindergarten,MPEG audio file,Belgium,26/11/2011 00:00
Faith No More,0.99,King For A Day,MPEG audio file,USA,18/08/2010 00:00
Faith No More,0.99,Last Cup Of Sorrow,MPEG audio file,Italy,05/03/2013 00:00
Faith No More,0.99,Last Cup Of Sorrow,MPEG audio file,USA,15/08/2010 00:00
Faith No More,0.99,Malpractice,MPEG audio file,USA,15/08/2010 00:00
Faith No More,0.99,Midlife Crisis,MPEG audio file,Italy,05/03/2013 00:00
Faith No More,0.99,Midlife Crisis,MPEG audio file,USA,15/08/2010 00:00
Faith No More,0.99,Midnight Cowboy,MPEG audio file,USA,18/08/2010 00:00
Faith No More,0.99,Mouth To Mouth,MPEG audio file,Portugal,05/05/2009 00:00
Faith No More,0.99,Naked In Front Of The Computer,MPEG audio file,Canada,22/04/2009 00:00
Faith No More,0.99,Paths Of Glory,MPEG audio file,Germany,05/05/2009 00:00
Faith No More,0.99,Pristina,MPEG audio file,Germany,06/05/2009 00:00
Faith No More,0.99,RV,MPEG audio file,Germany,06/05/2009 00:00
Faith No More,0.99,She Loves Me Not,MPEG audio file,Belgium,26/11/2011 00:00
Faith No More,0.99,She Loves Me Not,MPEG audio file,Germany,05/05/2009 00:00
Faith No More,0.99,Star A.D.,MPEG audio file,USA,18/08/2010 00:00
Faith No More,0.99,Stripsearch,MPEG audio file,Belgium,26/11/2011 00:00
Faith No More,0.99,Surprise! You're Dead!,MPEG audio file,Argentina,10/03/2013 00:00
Faith No More,0.99,Take This Bottle,MPEG audio file,Argentina,10/03/2013 00:00
Faith No More,0.99,The Gentle Art Of Making Enemies,MPEG audio file,France,07/05/2009 00:00
Faith No More,0.99,The Morning After,MPEG audio file,USA,18/08/2010 00:00
Faith No More,0.99,Ugly In The Morning,MPEG audio file,France,07/05/2009 00:00
Faith No More,0.99,Underwater Love,MPEG audio file,Netherlands,10/05/2009 00:00
Faith No More,0.99,What A Day,MPEG audio file,Belgium,26/11/2011 00:00
Faith No More,0.99,What A Day,MPEG audio file,France,07/05/2009 00:00
Faith No More,0.99,Woodpecker From Mars,MPEG audio file,Belgium,26/11/2011 00:00
Falamansa,0.99,Avisa,MPEG audio file,Netherlands,10/05/2009 00:00
Falamansa,0.99,Desaforo,MPEG audio file,Netherlands,10/05/2009 00:00
Falamansa,0.99,Falamansa Song,MPEG audio file,Argentina,10/03/2013 00:00
Falamansa,0.99,Falamansa Song,MPEG audio file,Netherlands,10/05/2009 00:00
Falamansa,0.99,Medo De Escuro,MPEG audio file,Argentina,10/03/2013 00:00
Falamansa,0.99,Principiando/Decolagem,MPEG audio file,USA,18/08/2010 00:00
Falamansa,0.99,Xote Dos Milagres,MPEG audio file,USA,18/08/2010 00:00
Falamansa,0.99,Zeca Violeiro,MPEG audio file,USA,01/12/2011 00:00
"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos",0.99,"Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato",Protected AAC audio file,Canada,28/10/2012 00:00
Foo Fighters,0.99,Burn Away,MPEG audio file,Netherlands,10/05/2009 00:00
Foo Fighters,0.99,Disenchanted Lullaby,MPEG audio file,Germany,23/08/2010 00:00
Foo Fighters,0.99,Everlong,MPEG audio file,Argentina,10/03/2013 00:00
Foo Fighters,0.99,Free Me,MPEG audio file,USA,18/08/2010 00:00
Foo Fighters,0.99,Friend Of A Friend,MPEG audio file,Argentina,10/03/2013 00:00
Foo Fighters,0.99,"Hey, Johnny Park!",MPEG audio file,Germany,23/08/2010 00:00
Foo Fighters,0.99,In Your Honor,MPEG audio file,USA,18/08/2010 00:00
Foo Fighters,0.99,Monkey Wrench,MPEG audio file,Argentina,10/03/2013 00:00
Foo Fighters,0.99,My Hero,MPEG audio file,USA,01/12/2011 00:00
Foo Fighters,0.99,No Way Back,MPEG audio file,USA,01/12/2011 00:00
Foo Fighters,0.99,Over And Out,MPEG audio file,Germany,23/08/2010 00:00
Foo Fighters,0.99,Overdrive,MPEG audio file,USA,01/12/2011 00:00
Foo Fighters,0.99,Razor,MPEG audio file,USA,01/12/2011 00:00
Foo Fighters,0.99,See You,MPEG audio file,Chile,15/05/2009 00:00
Foo Fighters,0.99,Still,MPEG audio file,USA,01/12/2011 00:00
Foo Fighters,0.99,The Last Song,MPEG audio file,Argentina,10/03/2013 00:00
Foo Fighters,0.99,The Last Song,MPEG audio file,Netherlands,10/05/2009 00:00
Foo Fighters,0.99,Times Like These,MPEG audio file,Argentina,10/03/2013 00:00
Foo Fighters,0.99,Times Like These,MPEG audio file,Netherlands,10/05/2009 00:00
Foo Fighters,0.99,Virginia Moon,MPEG audio file,Netherlands,10/05/2009 00:00
Foo Fighters,0.99,Walking After You,MPEG audio file,Germany,23/08/2010 00:00
Foo Fighters,0.99,What If I Do?,MPEG audio file,Netherlands,10/05/2009 00:00
Frank Sinatra,0.99,"Bad, Bad Leroy Brown",MPEG audio file,USA,01/12/2011 00:00
Frank Sinatra,0.99,Come Fly With Me,MPEG audio file,Germany,23/08/2010 00:00
Frank Sinatra,0.99,Fly Me To The Moon,MPEG audio file,Chile,15/05/2009 00:00
Frank Sinatra,0.99,I Get A Kick Out Of You,MPEG audio file,Chile,15/05/2009 00:00
Frank Sinatra,0.99,It Was A Very Good Year,MPEG audio file,Argentina,10/03/2013 00:00
Frank Sinatra,0.99,Mack The Knife,MPEG audio file,Chile,15/05/2009 00:00
Frank Sinatra,0.99,My Kind Of Town,MPEG audio file,USA,01/12/2011 00:00
Frank Sinatra,0.99,"New York, New York",MPEG audio file,USA,01/12/2011 00:00
Frank Sinatra,0.99,Summer Love,MPEG audio file,Germany,23/08/2010 00:00
Frank Sinatra,0.99,What Now My Love,MPEG audio file,Argentina,10/03/2013 00:00
Frank Zappa & Captain Beefheart,0.99,Advance Romance,MPEG audio file,USA,30/08/2011 00:00
Frank Zappa & Captain Beefheart,0.99,Carolina Hard-Core Ecstasy,MPEG audio file,Brazil,07/12/2012 00:00
Frank Zappa & Captain Beefheart,0.99,Man With The Woman Head,MPEG audio file,Germany,11/02/2009 00:00
Frank Zappa & Captain Beefheart,0.99,Sam With The Showing Scalp Flat Top,MPEG audio file,France,22/05/2010 00:00
Funk Como Le Gusta,0.99,Divirta-Se (Saindo Da Sua),MPEG audio file,USA,01/12/2011 00:00
Funk Como Le Gusta,0.99,Dujji,MPEG audio file,Argentina,10/03/2013 00:00
Funk Como Le Gusta,0.99,Entrando Na Sua (Intro),MPEG audio file,Argentina,10/03/2013 00:00
Funk Como Le Gusta,0.99,Forty Days Instrumental,MPEG audio file,Chile,15/05/2009 00:00
Funk Como Le Gusta,0.99,Funk Hum,MPEG audio file,Chile,15/05/2009 00:00
Funk Como Le Gusta,0.99,Meu Guarda-Chuva,MPEG audio file,Germany,23/08/2010 00:00
Funk Como Le Gusta,0.99,Nervosa,MPEG audio file,Germany,23/08/2010 00:00
Funk Como Le Gusta,0.99,Zambação,MPEG audio file,USA,01/12/2011 00:00
Gene Krupa,0.99,Blue Rythm Fantasy,MPEG audio file,India,30/09/2011 00:00
Gene Krupa,0.99,Blue Rythm Fantasy,MPEG audio file,United Kingdom,15/01/2013 00:00
Gene Krupa,0.99,Boogie Blues,MPEG audio file,USA,22/06/2010 00:00
Gene Krupa,0.99,Bop Boogie,MPEG audio file,India,30/09/2011 00:00
Gene Krupa,0.99,Don't Take Your Love From Me,MPEG audio file,India,29/01/2013 00:00
Gene Krupa,0.99,Don't Take Your Love From Me,MPEG audio file,USA,22/06/2010 00:00
Gene Krupa,0.99,Drum Boogie,MPEG audio file,France,14/03/2009 00:00
Gene Krupa,0.99,Drum Boogie,MPEG audio file,United Kingdom,28/01/2013 00:00
Gene Krupa,0.99,How High The Moon,MPEG audio file,Argentina,28/01/2013 00:00
Gene Krupa,0.99,Jungle Drums,MPEG audio file,Canada,30/01/2013 00:00
Gene Krupa,0.99,Lemon Drop,MPEG audio file,France,14/03/2009 00:00
Gene Krupa,0.99,Lemon Drop,MPEG audio file,India,29/01/2013 00:00
Gene Krupa,0.99,Let Me Off Uptown,MPEG audio file,United Kingdom,28/01/2013 00:00
Gene Krupa,0.99,Opus No.1,MPEG audio file,Argentina,28/01/2013 00:00
Gene Krupa,0.99,Overtime,MPEG audio file,India,29/01/2013 00:00
Gene Krupa,0.99,Showcase,MPEG audio file,France,14/03/2009 00:00
Gene Krupa,0.99,Up An' Atom,MPEG audio file,India,29/01/2013 00:00
Gilberto Gil,0.99,A Novidade (Live),MPEG audio file,Chile,15/05/2009 00:00
Gilberto Gil,0.99,A Novidade (Live),MPEG audio file,USA,01/04/2013 00:00
Gilberto Gil,0.99,Assum Preto,MPEG audio file,USA,01/12/2011 00:00
Gilberto Gil,0.99,Copacabana (Live),MPEG audio file,USA,01/12/2011 00:00
Gilberto Gil,0.99,De Ouro E Marfim (Live),MPEG audio file,USA,01/04/2013 00:00
Gilberto Gil,0.99,Esperando Na Janela,MPEG audio file,Argentina,10/03/2013 00:00
Gilberto Gil,0.99,Estrela (Live),MPEG audio file,Germany,23/08/2010 00:00
Gilberto Gil,0.99,Is This Love (Live),MPEG audio file,Brazil,18/03/2013 00:00
Gilberto Gil,0.99,Is This Love (Live),MPEG audio file,USA,01/12/2011 00:00
Gilberto Gil,0.99,Juazeiro,MPEG audio file,Germany,23/08/2010 00:00
Gilberto Gil,0.99,Lamento De Carnaval,MPEG audio file,Germany,23/08/2010 00:00
Gilberto Gil,0.99,Lamento De Carnaval,MPEG audio file,USA,01/04/2013 00:00
Gilberto Gil,0.99,Lamento Sertanejo,MPEG audio file,Germany,23/08/2010 00:00
Gilberto Gil,0.99,Opachorô (Live),MPEG audio file,USA,01/04/2013 00:00
Gilberto Gil,0.99,Pau-De-Arara,MPEG audio file,Chile,15/05/2009 00:00
Gilberto Gil,0.99,Pela Internet (Live),MPEG audio file,Canada,31/03/2013 00:00
Gilberto Gil,0.99,Quanta (Live),MPEG audio file,Canada,31/03/2013 00:00
Gilberto Gil,0.99,Refavela (Live),MPEG audio file,Brazil,31/03/2013 00:00
Gilberto Gil,0.99,Stir It Up (Live),MPEG audio file,Brazil,31/03/2013 00:00
Gilberto Gil,0.99,Stir It Up (Live),MPEG audio file,Chile,15/05/2009 00:00
Godsmack,0.99,Changes,MPEG audio file,USA,02/04/2013 00:00
Godsmack,0.99,Faceless,MPEG audio file,Germany,23/12/2011 00:00
Godsmack,0.99,I Am,MPEG audio file,France,24/12/2011 00:00
Godsmack,0.99,I Fucking Hate You,MPEG audio file,USA,02/04/2013 00:00
Godsmack,0.99,Make Me Believe,MPEG audio file,Germany,23/12/2011 00:00
Godsmack,0.99,Re-Align,MPEG audio file,Chile,15/05/2009 00:00
Godsmack,0.99,Re-Align,MPEG audio file,Germany,23/12/2011 00:00
Godsmack,0.99,Straight Out Of Line,MPEG audio file,Germany,23/08/2010 00:00
Gonzaguinha,0.99,Começaria Tudo Outra Vez,MPEG audio file,France,07/01/2013 00:00
Gonzaguinha,0.99,Comportamento Geral,MPEG audio file,Canada,09/03/2009 00:00
Gonzaguinha,0.99,Comportamento Geral,MPEG audio file,France,07/01/2013 00:00
Gonzaguinha,0.99,"Diga Lá, Coração",MPEG audio file,Canada,09/03/2009 00:00
Gonzaguinha,0.99,Eu Apenas Queria Que Voçê Soubesse,MPEG audio file,Spain,25/09/2011 00:00
Gonzaguinha,0.99,Grito De Alerta,MPEG audio file,Brazil,17/06/2010 00:00
Gonzaguinha,0.99,Lindo Lago Do Amor,MPEG audio file,Brazil,17/06/2010 00:00
Gonzaguinha,0.99,Não Dá Mais Pra Segurar (Explode Coração),MPEG audio file,Spain,25/09/2011 00:00
Gonzaguinha,0.99,Ponto De Interrogação,MPEG audio file,Brazil,17/06/2010 00:00
Green Day,0.99,American Idiot,MPEG audio file,USA,05/04/2013 00:00
Green Day,0.99,Are We The Waiting,MPEG audio file,United Kingdom,13/09/2010 00:00
Green Day,0.99,Basket Case,MPEG audio file,Spain,25/09/2011 00:00
Green Day,0.99,Basket Case,MPEG audio file,USA,05/03/2009 00:00
Green Day,0.99,Boulevard Of Broken Dreams,MPEG audio file,United Kingdom,13/09/2010 00:00
Green Day,0.99,Brain Stew,MPEG audio file,Czech Republic,14/06/2010 00:00
Green Day,0.99,Extraordinary Girl,MPEG audio file,United Kingdom,13/09/2010 00:00
Green Day,0.99,Geek Stink Breath,MPEG audio file,USA,05/03/2009 00:00
Green Day,0.99,Give Me Novacaine,MPEG audio file,USA,05/04/2013 00:00
Green Day,0.99,Give Me Novacaine,MPEG audio file,United Kingdom,13/09/2010 00:00
Green Day,0.99,Holiday,MPEG audio file,Chile,15/05/2009 00:00
Green Day,0.99,Holiday,MPEG audio file,Sweden,31/08/2010 00:00
Green Day,0.99,Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again,MPEG audio file,Chile,15/05/2009 00:00
Green Day,0.99,Jaded,MPEG audio file,Spain,25/09/2011 00:00
Green Day,0.99,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,MPEG audio file,France,24/12/2011 00:00
Green Day,0.99,Letterbomb,MPEG audio file,France,24/12/2011 00:00
Green Day,0.99,Longview,MPEG audio file,USA,05/03/2009 00:00
Green Day,0.99,Macy's Day Parade,MPEG audio file,USA,06/03/2009 00:00
Green Day,0.99,Maria,MPEG audio file,USA,04/03/2009 00:00
Green Day,0.99,Minority,MPEG audio file,Canada,02/01/2013 00:00
Green Day,0.99,Nice Guys Finish Last,MPEG audio file,Spain,25/09/2011 00:00
Green Day,0.99,Nice Guys Finish Last,MPEG audio file,USA,06/03/2009 00:00
Green Day,0.99,Poprocks And Coke,MPEG audio file,Czech Republic,14/06/2010 00:00
Green Day,0.99,Redundant,MPEG audio file,Brazil,17/06/2010 00:00
Green Day,0.99,She,MPEG audio file,USA,05/03/2009 00:00
Green Day,0.99,St. Jimmy,MPEG audio file,France,24/12/2011 00:00
Green Day,0.99,Stuck With Me,MPEG audio file,USA,06/03/2009 00:00
Green Day,0.99,Wake Me Up When September Ends,MPEG audio file,Argentina,14/09/2010 00:00
Green Day,0.99,Walking Contradiction,MPEG audio file,Canada,02/01/2013 00:00
Green Day,0.99,Whatsername,MPEG audio file,Argentina,14/09/2010 00:00
Green Day,0.99,Whatsername,MPEG audio file,USA,05/04/2013 00:00
Green Day,0.99,When I Come Around,MPEG audio file,Canada,02/01/2013 00:00
Green Day,0.99,When I Come Around,MPEG audio file,Czech Republic,14/06/2010 00:00
Guns N' Roses,0.99,14 Years,MPEG audio file,USA,05/04/2013 00:00
Guns N' Roses,0.99,Anything Goes,Protected AAC audio file,Ireland,27/12/2011 00:00
Guns N' Roses,0.99,Back off Bitch,Protected AAC audio file,Brazil,15/09/2010 00:00
Guns N' Roses,0.99,Bad Obsession,Protected AAC audio file,Canada,05/06/2009 00:00
Guns N' Roses,0.99,Breakdown,MPEG audio file,Ireland,27/12/2011 00:00
Guns N' Roses,0.99,Breakdown,MPEG audio file,USA,07/06/2009 00:00
Guns N' Roses,0.99,Civil War,MPEG audio file,Ireland,27/12/2011 00:00
Guns N' Roses,0.99,Coma,Protected AAC audio file,Brazil,15/09/2010 00:00
Guns N' Roses,0.99,Dead Horse,Protected AAC audio file,USA,06/06/2009 00:00
Guns N' Roses,0.99,Don't Cry,MPEG audio file,Ireland,27/12/2011 00:00
Guns N' Roses,0.99,Don't Cry (Original),Protected AAC audio file,Brazil,15/09/2010 00:00
Guns N' Roses,0.99,Don't Damn Me,Protected AAC audio file,USA,06/06/2009 00:00
Guns N' Roses,0.99,Double Talkin' Jive,Protected AAC audio file,USA,06/06/2009 00:00
Guns N' Roses,0.99,Dust N' Bones,Protected AAC audio file,Brazil,05/06/2009 00:00
Guns N' Roses,0.99,Estranged,MPEG audio file,USA,07/06/2009 00:00
Guns N' Roses,0.99,Garden of Eden,Protected AAC audio file,Brazil,15/09/2010 00:00
Guns N' Roses,0.99,Garden of Eden,Protected AAC audio file,USA,05/04/2013 00:00
Guns N' Roses,0.99,It's So Easy,Protected AAC audio file,Argentina,14/09/2010 00:00
Guns N' Roses,0.99,Live and Let Die,Protected AAC audio file,Brazil,05/06/2009 00:00
Guns N' Roses,0.99,Mr. Brownstone,Protected AAC audio file,France,24/12/2011 00:00
Guns N' Roses,0.99,Out Ta Get Me,Protected AAC audio file,Argentina,14/09/2010 00:00
Guns N' Roses,0.99,Paradise City,Protected AAC audio file,USA,05/04/2013 00:00
Guns N' Roses,0.99,Perfect Crime,Protected AAC audio file,Canada,05/06/2009 00:00
Guns N' Roses,0.99,Perfect Crime,Protected AAC audio file,Ireland,27/12/2011 00:00
Guns N' Roses,0.99,Pretty Tied Up,MPEG audio file,USA,05/04/2013 00:00
Guns N' Roses,0.99,Right Next Door to Hell,Protected AAC audio file,Brazil,23/05/2009 00:00
Guns N' Roses,0.99,Rocket Queen,Protected AAC audio file,Brazil,15/09/2010 00:00
Guns N' Roses,0.99,Rocket Queen,Protected AAC audio file,USA,05/04/2013 00:00
Guns N' Roses,0.99,Shotgun Blues,MPEG audio file,Austria,18/09/2010 00:00
Guns N' Roses,0.99,The Garden,Protected AAC audio file,Ireland,27/12/2011 00:00
Guns N' Roses,0.99,The Garden,Protected AAC audio file,USA,06/06/2009 00:00
Guns N' Roses,0.99,Think About You,Protected AAC audio file,Brazil,15/09/2010 00:00
Guns N' Roses,0.99,Welcome to the Jungle,Protected AAC audio file,France,24/12/2011 00:00
Guns N' Roses,0.99,Yesterdays,MPEG audio file,USA,07/06/2009 00:00
Guns N' Roses,0.99,You Ain't the First,Protected AAC audio file,USA,05/04/2013 00:00
Guns N' Roses,0.99,You Could Be Mine,MPEG audio file,Austria,18/09/2010 00:00
Göteborgs Symfoniker & Neeme Järvi,0.99,"Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico",Protected AAC audio file,Brazil,01/11/2012 00:00
Habib Koité and Bamada,0.99,Din Din Wo (Little Child),AAC audio file,Norway,29/06/2011 00:00
House Of Pain,0.99,Commercial 2,MPEG audio file,France,06/10/2012 00:00
House Of Pain,0.99,"Danny Boy, Danny Boy",MPEG audio file,Canada,16/03/2010 00:00
House Of Pain,0.99,Feel It,MPEG audio file,United Kingdom,24/06/2011 00:00
House Of Pain,0.99,Guess Who's Back,MPEG audio file,United Kingdom,24/06/2011 00:00
House Of Pain,0.99,One For The Road,MPEG audio file,Canada,16/03/2010 00:00
House Of Pain,0.99,Put Your Head Out,MPEG audio file,Canada,16/03/2010 00:00
House Of Pain,0.99,Salutations,MPEG audio file,France,06/10/2012 00:00
House Of Pain,0.99,Top O' The Morning To Ya,MPEG audio file,United Kingdom,24/06/2011 00:00
Incognito,0.99,Colibri,MPEG audio file,USA,07/06/2009 00:00
Incognito,0.99,Deep Waters,MPEG audio file,Austria,18/09/2010 00:00
Incognito,0.99,Jacob's Ladder,MPEG audio file,Ireland,27/12/2011 00:00
Incognito,0.99,L'Arc En Ciel De Miles,MPEG audio file,Ireland,27/12/2011 00:00
Incognito,0.99,L'Arc En Ciel De Miles,MPEG audio file,USA,07/06/2009 00:00
Incognito,0.99,Magnetic Ocean,MPEG audio file,Portugal,10/04/2013 00:00
Incognito,0.99,Millenium,MPEG audio file,USA,07/06/2009 00:00
Incognito,0.99,She Wears Black,MPEG audio file,Portugal,10/04/2013 00:00
Incognito,0.99,Thinking 'Bout Tomorrow,MPEG audio file,Austria,18/09/2010 00:00
Iron Maiden,0.99,01 - Prowler,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,04 - Running Free,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,05 - Phantom of the Opera,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,09 - Iron Maiden,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,2 A.M.,MPEG audio file,Australia,07/07/2009 00:00
Iron Maiden,0.99,2 Minutes To Midnight,MPEG audio file,Austria,18/09/2010 00:00
Iron Maiden,0.99,2 Minutes To Midnight,MPEG audio file,Brazil,22/01/2012 00:00
Iron Maiden,0.99,2 Minutes To Midnight,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,Aces High,MPEG audio file,Brazil,09/01/2012 00:00
Iron Maiden,0.99,Aces High,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Afraid To Shoot Strangers,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Afraid To Shoot Strangers,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,Age Of Innocence,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Another Life,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,Back in the Village,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,Blood Brothers,MPEG audio file,Canada,23/01/2012 00:00
Iron Maiden,0.99,Blood Brothers,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,Blood Brothers,MPEG audio file,USA,10/06/2009 00:00
Iron Maiden,0.99,Blood On The World's Hands,MPEG audio file,Australia,07/07/2009 00:00
Iron Maiden,0.99,Brave New World,MPEG audio file,India,03/05/2013 00:00
Iron Maiden,0.99,Brighter Than a Thousand Suns,Protected AAC audio file,Austria,18/09/2010 00:00
Iron Maiden,0.99,Bring Your Daughter... ...To The Slaughter,MPEG audio file,United Kingdom,02/05/2013 00:00
Iron Maiden,0.99,Bring Your Daughter... To The Slaughter,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Can I Play With Madness,MPEG audio file,Canada,14/10/2010 00:00
Iron Maiden,0.99,Can I Play With Madness,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,Can I Play With Madness,MPEG audio file,USA,10/06/2009 00:00
Iron Maiden,0.99,Caught Somewhere in Time,MPEG audio file,Portugal,15/10/2010 00:00
Iron Maiden,0.99,Chains Of Misery,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Children of the Damned,MPEG audio file,USA,27/01/2012 00:00
Iron Maiden,0.99,Como Estais Amigos,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,Dance Of Death,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,De Ja Vu,MPEG audio file,France,16/10/2010 00:00
Iron Maiden,0.99,Die With Your Boots On,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Don't Look To The Eyes Of A Stranger,MPEG audio file,India,08/07/2009 00:00
Iron Maiden,0.99,Don't Look To The Eyes Of A Stranger,MPEG audio file,USA,27/01/2012 00:00
Iron Maiden,0.99,Dream Of Mirrors,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Dream Of Mirrors,MPEG audio file,USA,24/01/2012 00:00
Iron Maiden,0.99,Drifter,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,Duelists,MPEG audio file,Brazil,22/01/2012 00:00
Iron Maiden,0.99,Face In The Sand,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,Fates Warning,MPEG audio file,United Kingdom,02/05/2013 00:00
Iron Maiden,0.99,Fear Is The Key,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,Fear Of The Dark,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Fear Of The Dark,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,Flash of The Blade,MPEG audio file,India,03/05/2013 00:00
Iron Maiden,0.99,For the Greater Good of God,Protected AAC audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,For the Greater Good of God,Protected AAC audio file,USA,10/06/2009 00:00
Iron Maiden,0.99,Fortunes Of War,MPEG audio file,Australia,07/07/2009 00:00
Iron Maiden,0.99,From Here To Eternity,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Futureal,MPEG audio file,USA,27/01/2012 00:00
Iron Maiden,0.99,Gangland,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,Gangland,MPEG audio file,France,16/10/2010 00:00
Iron Maiden,0.99,Gates Of Tomorrow,MPEG audio file,USA,10/06/2009 00:00
Iron Maiden,0.99,Genghis Khan,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Ghost Of The Navigator,MPEG audio file,Canada,23/01/2012 00:00
Iron Maiden,0.99,Ghost Of The Navigator,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Hallowed Be Thy Name,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Hallowed Be Thy Name,MPEG audio file,Canada,14/10/2010 00:00
Iron Maiden,0.99,Hallowed Be Thy Name,MPEG audio file,Poland,18/04/2013 00:00
Iron Maiden,0.99,Hallowed Be Thy Name,MPEG audio file,Spain,23/06/2009 00:00
Iron Maiden,0.99,Holy Smoke,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Intro,MPEG audio file,Canada,23/01/2012 00:00
Iron Maiden,0.99,Invaders,MPEG audio file,Sweden,06/07/2009 00:00
Iron Maiden,0.99,Iron Maiden,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Iron Maiden,MPEG audio file,USA,24/01/2012 00:00
Iron Maiden,0.99,Judgement Of Heaven,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,Judgement Of Heaven,MPEG audio file,France,16/10/2010 00:00
Iron Maiden,0.99,Lightning Strikes Twice,MPEG audio file,India,08/07/2009 00:00
Iron Maiden,0.99,Lord Of The Flies,MPEG audio file,United Kingdom,06/07/2009 00:00
Iron Maiden,0.99,Lord of Light,Protected AAC audio file,Austria,18/09/2010 00:00
Iron Maiden,0.99,Losfer Words,MPEG audio file,Brazil,22/01/2012 00:00
Iron Maiden,0.99,Man On The Edge,MPEG audio file,France,16/10/2010 00:00
Iron Maiden,0.99,Moonchild,MPEG audio file,Canada,14/10/2010 00:00
Iron Maiden,0.99,Moonchild,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,No Prayer For The Dying,MPEG audio file,United Kingdom,01/05/2013 00:00
Iron Maiden,0.99,Only the Good Die Young,MPEG audio file,USA,24/01/2012 00:00
